"","ID","starting","assoc","g","b","m0","rho_plus","rho_plus_sd","q_plus_plus","q_plus_plus_sd","growth","n_recover","prob_recover","runtime"
"891",891,0.001,FALSE,0.17,0.46,0.05,NA,NA,NA,NA,3.1936127744511e-07,0,0,37.91
"892",892,0.001,FALSE,0.17,0.48,0.05,NA,NA,NA,NA,2.49500998003992e-07,0,0,44.938
"893",893,0.001,FALSE,0.17,0.5,0.05,NA,NA,NA,NA,5.28942115768463e-07,0,0,47.26
"894",894,0.001,FALSE,0.17,0.52,0.05,NA,NA,NA,NA,7.58483033932136e-07,0,0,48.86
"895",895,0.001,FALSE,0.17,0.54,0.05,NA,NA,NA,NA,1.81636726546906e-06,0,0,56.76
"896",896,0.001,FALSE,0.17,0.56,0.05,NA,NA,NA,NA,3.33333333333333e-06,0,0,60.35
"897",897,0.001,FALSE,0.17,0.58,0.05,NA,NA,NA,NA,3.77245508982036e-06,0,0,62.972
"898",898,0.001,FALSE,0.17,0.6,0.05,NA,NA,NA,NA,7.49500998003992e-06,0,0,68.624
"899",899,0.001,FALSE,0.17,0.62,0.05,NA,NA,NA,NA,1.22255489021956e-05,0,0,72.916
"900",900,0.001,FALSE,0.17,0.64,0.05,NA,NA,NA,NA,1.52395209580838e-05,0,0,74.716
"901",901,0.001,FALSE,0.17,0.66,0.05,0.0103,0,0.483009708737864,0.0308930147120336,1.9468972044521e-05,2,0.02,79.988
"902",902,0.001,FALSE,0.17,0.68,0.05,0.0102571428571429,0.000171824938596845,0.447975500177222,0.0329379942703932,3.18799839296584e-05,7,0.07,81.92
"903",903,0.001,FALSE,0.17,0.7,0.05,0.0102578947368421,0.000167715994975912,0.456824442083814,0.0436802570600726,4.98839798036148e-05,19,0.19,87.648
"904",904,0.001,FALSE,0.17,0.72,0.05,0.0102208333333333,0.000125036226634582,0.46976138809118,0.0350446238829986,5.91388877075367e-05,24,0.24,84.232
"905",905,0.001,FALSE,0.17,0.74,0.05,0.010205,0.000163220788017414,0.487155503880776,0.0367710853154375,7.47259347290619e-05,40,0.4,82.6
"906",906,0.001,FALSE,0.17,0.76,0.05,0.0102104166666667,0.000130855748633198,0.487413234444195,0.0399614087730552,9.01635900256137e-05,48,0.48,77.982
"907",907,0.001,FALSE,0.17,0.78,0.05,0.0102262295081967,0.000125035514080683,0.504572369059213,0.0403895644849705,9.52313347741919e-05,61,0.61,76.166
"908",908,0.001,FALSE,0.17,0.8,0.05,0.0102042857142857,0.000125612371639511,0.494225015222927,0.0417377559518014,0.000118441938249689,70,0.7,76.374
"909",909,0.001,FALSE,0.17,0.82,0.05,0.0102036585365854,0.00011594498690308,0.50203863279555,0.0383153701646194,0.000133409058689389,82,0.82,71.212
"910",910,0.001,FALSE,0.17,0.84,0.05,0.0102308641975309,0.000160188931662461,0.503154403455631,0.0456465907724057,0.000149165343201635,81,0.81,63.864
"911",911,0.001,FALSE,0.17,0.86,0.05,0.0102290697674419,0.000170028564430505,0.510087557038154,0.0449813542100418,0.000161183338108311,86,0.86,65.24
"912",912,0.001,FALSE,0.17,0.88,0.05,0.0102172043010753,0.000163935071926012,0.502433549452812,0.0343537063870108,0.000184382299875869,93,0.93,56.2
"913",913,0.001,FALSE,0.17,0.9,0.05,0.0102389473684211,0.000156623098784274,0.505888941283172,0.04198609651858,0.000200418096273857,95,0.95,52.654
"914",914,0.001,FALSE,0.17,0.92,0.05,0.0102833333333333,0.000190659060086277,0.522728165169074,0.0431996051736745,0.000203923541784751,96,0.96,52.19
"915",915,0.001,FALSE,0.17,0.94,0.05,0.0102387755102041,0.000169068187952589,0.522446031109267,0.0449658053226937,0.000226443952636441,98,0.98,47.442
"916",916,0.001,FALSE,0.17,0.96,0.05,0.010256,0.000155907250335162,0.521703346808744,0.0402721463729751,0.00023850321527844,100,1,46.37
"917",917,0.001,FALSE,0.17,0.98,0.05,0.0102474226804124,0.000150064419156932,0.52474250387026,0.0430509809240405,0.000231988520492993,97,0.97,45.51
"918",918,0.001,FALSE,0.17,1,0.05,0.0102828282828283,0.000176149521389633,0.524645444808825,0.0462877386042998,0.000248033383708848,99,0.99,44.202
"919",919,0.001,FALSE,0.18,0,0.05,NA,NA,NA,NA,0,0,0,12.12
"920",920,0.001,FALSE,0.18,0.02,0.05,NA,NA,NA,NA,0,0,0,14.238
"921",921,0.001,FALSE,0.18,0.04,0.05,NA,NA,NA,NA,0,0,0,13.896
"922",922,0.001,FALSE,0.18,0.06,0.05,NA,NA,NA,NA,0,0,0,14.066
"923",923,0.001,FALSE,0.18,0.08,0.05,NA,NA,NA,NA,0,0,0,14.404
"924",924,0.001,FALSE,0.18,0.1,0.05,NA,NA,NA,NA,0,0,0,15.654
"925",925,0.001,FALSE,0.18,0.12,0.05,NA,NA,NA,NA,0,0,0,16.562
"926",926,0.001,FALSE,0.18,0.14,0.05,NA,NA,NA,NA,0,0,0,15.606
"927",927,0.001,FALSE,0.18,0.16,0.05,NA,NA,NA,NA,0,0,0,18.316
"928",928,0.001,FALSE,0.18,0.18,0.05,NA,NA,NA,NA,0,0,0,16.886
"929",929,0.001,FALSE,0.18,0.2,0.05,NA,NA,NA,NA,0,0,0,18.674
"930",930,0.001,FALSE,0.18,0.22,0.05,NA,NA,NA,NA,0,0,0,19.494
"931",931,0.001,FALSE,0.18,0.24,0.05,NA,NA,NA,NA,0,0,0,19.68
"932",932,0.001,FALSE,0.18,0.26,0.05,NA,NA,NA,NA,0,0,0,18.636
"933",933,0.001,FALSE,0.18,0.28,0.05,NA,NA,NA,NA,0,0,0,20.112
"934",934,0.001,FALSE,0.18,0.3,0.05,NA,NA,NA,NA,0,0,0,24.186
"935",935,0.001,FALSE,0.18,0.32,0.05,NA,NA,NA,NA,0,0,0,22.056
"936",936,0.001,FALSE,0.18,0.34,0.05,NA,NA,NA,NA,0,0,0,24.636
"937",937,0.001,FALSE,0.18,0.36,0.05,NA,NA,NA,NA,0,0,0,24.074
"938",938,0.001,FALSE,0.18,0.38,0.05,NA,NA,NA,NA,0,0,0,24.816
"939",939,0.001,FALSE,0.18,0.4,0.05,NA,NA,NA,NA,0,0,0,26.754
"940",940,0.001,FALSE,0.18,0.42,0.05,NA,NA,NA,NA,0,0,0,28.26
"941",941,0.001,FALSE,0.18,0.44,0.05,NA,NA,NA,NA,6.98602794411178e-08,0,0,33.128
"942",942,0.001,FALSE,0.18,0.46,0.05,NA,NA,NA,NA,0,0,0,30.854
"943",943,0.001,FALSE,0.18,0.48,0.05,NA,NA,NA,NA,8.98203592814371e-08,0,0,38.76
"944",944,0.001,FALSE,0.18,0.5,0.05,NA,NA,NA,NA,4.09181636726547e-07,0,0,44.23
"945",945,0.001,FALSE,0.18,0.52,0.05,NA,NA,NA,NA,5.98802395209581e-08,0,0,41.586
"946",946,0.001,FALSE,0.18,0.54,0.05,NA,NA,NA,NA,1.187624750499e-06,0,0,50.836
"947",947,0.001,FALSE,0.18,0.56,0.05,NA,NA,NA,NA,1.9061876247505e-06,0,0,49.988
"948",948,0.001,FALSE,0.18,0.58,0.05,NA,NA,NA,NA,3.35329341317365e-06,0,0,62.984
"949",949,0.001,FALSE,0.18,0.6,0.05,NA,NA,NA,NA,2.48502994011976e-06,0,0,54.27
"950",950,0.001,FALSE,0.18,0.62,0.05,NA,NA,NA,NA,5.16966067864271e-06,0,0,65.446
"951",951,0.001,FALSE,0.18,0.64,0.05,NA,NA,NA,NA,6.16766467065868e-06,0,0,66.006
"952",952,0.001,FALSE,0.18,0.66,0.05,NA,NA,NA,NA,1.39920159680639e-05,0,0,72.95
"953",953,0.001,FALSE,0.18,0.68,0.05,0.0101333333333333,5.77350269189632e-05,0.476784443150197,0.0545755313297884,1.8474446767726e-05,3,0.03,73.6
"954",954,0.001,FALSE,0.18,0.7,0.05,NA,NA,NA,NA,2.16566866267465e-05,0,0,79.074
"955",955,0.001,FALSE,0.18,0.72,0.05,0.0101285714285714,4.87950036474272e-05,0.469035138807998,0.0380991199521934,3.38040727158022e-05,7,0.07,77.48
"956",956,0.001,FALSE,0.18,0.74,0.05,0.0102192307692308,0.000157528996109874,0.487923318924256,0.0348310183731918,6.0418097336014e-05,26,0.26,85.154
"957",957,0.001,FALSE,0.18,0.76,0.05,0.01024,0.00015447352189135,0.484033388706537,0.036910499561922,6.44481669105887e-05,30,0.3,81.99
"958",958,0.001,FALSE,0.18,0.78,0.05,0.010274358974359,0.000164984765992036,0.49603107641722,0.0419175204402817,7.73127548341039e-05,39,0.39,82.84
"959",959,0.001,FALSE,0.18,0.8,0.05,0.0102272727272727,0.000156061461302965,0.492015777763794,0.0417183618513862,8.78745970505559e-05,44,0.44,79.348
"960",960,0.001,FALSE,0.18,0.82,0.05,0.0102236111111111,0.000129455039294529,0.491988481603596,0.0360108062898285,0.000113581108460747,72,0.72,74.766
"961",961,0.001,FALSE,0.18,0.84,0.05,0.0102847222222222,0.000205323326077706,0.500721796372425,0.0399756646572107,0.000124269040907536,72,0.72,72.384
"962",962,0.001,FALSE,0.18,0.86,0.05,0.0102333333333333,0.000151657508881031,0.50749551044433,0.0422909963881596,0.000145394755607788,81,0.81,61.102
"963",963,0.001,FALSE,0.18,0.88,0.05,0.0102746987951807,0.000202931788067535,0.507124171490366,0.040376952285866,0.000150046262806051,83,0.83,61.32
"964",964,0.001,FALSE,0.18,0.9,0.05,0.0102512195121951,0.00015254540100462,0.507518472122154,0.0429435721447098,0.000152770504132822,82,0.82,62.524
"965",965,0.001,FALSE,0.18,0.92,0.05,0.0102455555555556,0.000161566148912472,0.510362570394093,0.0431195824307388,0.000184138539642568,90,0.9,54.584
"966",966,0.001,FALSE,0.18,0.94,0.05,0.0102021276595745,0.000137550556417659,0.51437027738831,0.0403181728205929,0.000190295886995484,94,0.94,56.792
"967",967,0.001,FALSE,0.18,0.96,0.05,0.0102736842105263,0.000180549118863838,0.524355835567925,0.0399684774382395,0.000204455715018641,95,0.95,53.528
"968",968,0.001,FALSE,0.18,0.98,0.05,0.010259793814433,0.00016934911783455,0.520550786663453,0.041664004971458,0.000236577530984424,97,0.97,44.514
"969",969,0.001,FALSE,0.18,1,0.05,0.0102448979591837,0.000185629299688946,0.522389341428402,0.0372663689508352,0.00023909433203385,98,0.98,45.1
"970",970,0.001,FALSE,0.19,0,0.05,NA,NA,NA,NA,0,0,0,11.816
"971",971,0.001,FALSE,0.19,0.02,0.05,NA,NA,NA,NA,0,0,0,13.862
"972",972,0.001,FALSE,0.19,0.04,0.05,NA,NA,NA,NA,0,0,0,13.794
"973",973,0.001,FALSE,0.19,0.06,0.05,NA,NA,NA,NA,0,0,0,12.708
"974",974,0.001,FALSE,0.19,0.08,0.05,NA,NA,NA,NA,0,0,0,13.132
"975",975,0.001,FALSE,0.19,0.1,0.05,NA,NA,NA,NA,0,0,0,14.096
"976",976,0.001,FALSE,0.19,0.12,0.05,NA,NA,NA,NA,0,0,0,14.378
"977",977,0.001,FALSE,0.19,0.14,0.05,NA,NA,NA,NA,0,0,0,13.868
"978",978,0.001,FALSE,0.19,0.16,0.05,NA,NA,NA,NA,0,0,0,16.088
"979",979,0.001,FALSE,0.19,0.18,0.05,NA,NA,NA,NA,0,0,0,15.104
"980",980,0.001,FALSE,0.19,0.2,0.05,NA,NA,NA,NA,0,0,0,17.794
"981",981,0.001,FALSE,0.19,0.22,0.05,NA,NA,NA,NA,0,0,0,16.914
"982",982,0.001,FALSE,0.19,0.24,0.05,NA,NA,NA,NA,0,0,0,18.028
"983",983,0.001,FALSE,0.19,0.26,0.05,NA,NA,NA,NA,0,0,0,18.66
"984",984,0.001,FALSE,0.19,0.28,0.05,NA,NA,NA,NA,0,0,0,19.966
"985",985,0.001,FALSE,0.19,0.3,0.05,NA,NA,NA,NA,0,0,0,19.486
"986",986,0.001,FALSE,0.19,0.32,0.05,NA,NA,NA,NA,0,0,0,20.054
"987",987,0.001,FALSE,0.19,0.34,0.05,NA,NA,NA,NA,0,0,0,21.174
"988",988,0.001,FALSE,0.19,0.36,0.05,NA,NA,NA,NA,0,0,0,22.932
"989",989,0.001,FALSE,0.19,0.38,0.05,NA,NA,NA,NA,0,0,0,24.03
"990",990,0.001,FALSE,0.19,0.4,0.05,NA,NA,NA,NA,2.9940119760479e-08,0,0,26.408
"991",991,0.001,FALSE,0.19,0.42,0.05,NA,NA,NA,NA,0,0,0,26.786
"992",992,0.001,FALSE,0.19,0.44,0.05,NA,NA,NA,NA,0,0,0,28.524
"993",993,0.001,FALSE,0.19,0.46,0.05,NA,NA,NA,NA,0,0,0,29.536
"994",994,0.001,FALSE,0.19,0.48,0.05,NA,NA,NA,NA,2.9940119760479e-08,0,0,30.76
"995",995,0.001,FALSE,0.19,0.5,0.05,NA,NA,NA,NA,7.98403193612774e-08,0,0,36.32
"996",996,0.001,FALSE,0.19,0.52,0.05,NA,NA,NA,NA,3.49301397205589e-07,0,0,40.936
"997",997,0.001,FALSE,0.19,0.54,0.05,NA,NA,NA,NA,5.08982035928144e-07,0,0,46.032
"998",998,0.001,FALSE,0.19,0.56,0.05,NA,NA,NA,NA,6.48702594810379e-07,0,0,48.366
"999",999,0.001,FALSE,0.19,0.58,0.05,NA,NA,NA,NA,9.2814371257485e-07,0,0,42.018
"1000",1000,0.001,FALSE,0.19,0.6,0.05,NA,NA,NA,NA,1.55688622754491e-06,0,0,54.58
"1001",1001,0.001,FALSE,0.19,0.62,0.05,NA,NA,NA,NA,2.27544910179641e-06,0,0,57.228
"1002",1002,0.001,FALSE,0.19,0.64,0.05,NA,NA,NA,NA,2.83433133732535e-06,0,0,58.054
"1003",1003,0.001,FALSE,0.19,0.66,0.05,NA,NA,NA,NA,4.93013972055888e-06,0,0,60.176
"1004",1004,0.001,FALSE,0.19,0.68,0.05,0.0102,NA,0.42156862745098,NA,8.56195558673448e-06,1,0.01,62.396
"1005",1005,0.001,FALSE,0.19,0.7,0.05,0.0103,0,0.473300970873786,0.0377581290924855,1.86516050689385e-05,2,0.02,70.102
"1006",1006,0.001,FALSE,0.19,0.72,0.05,0.0101666666666667,0.000115470053837925,0.46531449261431,0.0523547996220694,2.03046766124835e-05,3,0.03,73.282
"1007",1007,0.001,FALSE,0.19,0.74,0.05,0.0103,0.000133333333333333,0.45538595884083,0.0199504585119069,3.04487527858507e-05,10,0.1,76.558
"1008",1008,0.001,FALSE,0.19,0.76,0.05,0.0102142857142857,0.000121498579258791,0.456571418598422,0.0306192899767299,3.45075714914193e-05,7,0.07,82.144
"1009",1009,0.001,FALSE,0.19,0.78,0.05,0.0102153846153846,0.000104660623702738,0.491062759547627,0.0332425166853195,5.44630526375369e-05,26,0.26,82.106
"1010",1010,0.001,FALSE,0.19,0.8,0.05,0.0102,0.000107763181216065,0.481235209780753,0.0497738555565717,6.78949611316008e-05,32,0.32,79.612
"1011",1011,0.001,FALSE,0.19,0.82,0.05,0.0102404255319149,0.000178957821686133,0.489473910622714,0.0411740494745944,8.1066340696441e-05,47,0.47,76.472
"1012",1012,0.001,FALSE,0.19,0.84,0.05,0.0102145161290323,0.000153480680894114,0.484852213064409,0.0449479232864905,0.000107246800836811,62,0.62,76.82
"1013",1013,0.001,FALSE,0.19,0.86,0.05,0.0102590909090909,0.000168228116855356,0.492616851757238,0.0427429351374598,0.000112557349666679,66,0.66,72.72
"1014",1014,0.001,FALSE,0.19,0.88,0.05,0.0102364864864865,0.000148577109102075,0.503239309622895,0.0388252042270388,0.000129045496586137,74,0.74,71.746
"1015",1015,0.001,FALSE,0.19,0.9,0.05,0.010244578313253,0.000172678336269007,0.502929554704342,0.0474311071590064,0.000147131115786516,83,0.83,62.85
"1016",1016,0.001,FALSE,0.19,0.92,0.05,0.0102609756097561,0.000182409184277774,0.509445151079558,0.0446814697193713,0.000149262326258802,82,0.82,64.096
"1017",1017,0.001,FALSE,0.19,0.94,0.05,0.0102647727272727,0.000159048733027126,0.518250252367206,0.0415421934800924,0.000181554234729429,88,0.88,56.954
"1018",1018,0.001,FALSE,0.19,0.96,0.05,0.010253125,0.00015891283608848,0.511323327562111,0.0384693313599726,0.00019985417899741,96,0.96,52.79
"1019",1019,0.001,FALSE,0.19,0.98,0.05,0.01028,0.000170481171356939,0.517240192086911,0.0429285143538883,0.000199771131490247,95,0.95,52.208
"1020",1020,0.001,FALSE,0.19,1,0.05,0.0102604166666667,0.000165102307463659,0.516517054569827,0.0449950797985771,0.000209566065777708,96,0.96,49.81
"1021",1021,0.001,FALSE,0.2,0,0.05,NA,NA,NA,NA,0,0,0,12.05
"1022",1022,0.001,FALSE,0.2,0.02,0.05,NA,NA,NA,NA,0,0,0,12.196
"1023",1023,0.001,FALSE,0.2,0.04,0.05,NA,NA,NA,NA,0,0,0,11.972
"1024",1024,0.001,FALSE,0.2,0.06,0.05,NA,NA,NA,NA,0,0,0,12.58
"1025",1025,0.001,FALSE,0.2,0.08,0.05,NA,NA,NA,NA,0,0,0,13.822
"1026",1026,0.001,FALSE,0.2,0.1,0.05,NA,NA,NA,NA,0,0,0,13.934
"1027",1027,0.001,FALSE,0.2,0.12,0.05,NA,NA,NA,NA,0,0,0,13.946
"1028",1028,0.001,FALSE,0.2,0.14,0.05,NA,NA,NA,NA,0,0,0,15.04
"1029",1029,0.001,FALSE,0.2,0.16,0.05,NA,NA,NA,NA,0,0,0,15.278
"1030",1030,0.001,FALSE,0.2,0.18,0.05,NA,NA,NA,NA,0,0,0,15.246
"1031",1031,0.001,FALSE,0.2,0.2,0.05,NA,NA,NA,NA,0,0,0,16.766
"1032",1032,0.001,FALSE,0.2,0.22,0.05,NA,NA,NA,NA,0,0,0,16.396
"1033",1033,0.001,FALSE,0.2,0.24,0.05,NA,NA,NA,NA,0,0,0,16.828
"1034",1034,0.001,FALSE,0.2,0.26,0.05,NA,NA,NA,NA,0,0,0,17.792
"1035",1035,0.001,FALSE,0.2,0.28,0.05,NA,NA,NA,NA,0,0,0,16.856
"1036",1036,0.001,FALSE,0.2,0.3,0.05,NA,NA,NA,NA,0,0,0,19.74
"1037",1037,0.001,FALSE,0.2,0.32,0.05,NA,NA,NA,NA,0,0,0,18.748
"1038",1038,0.001,FALSE,0.2,0.34,0.05,NA,NA,NA,NA,0,0,0,19.562
"1039",1039,0.001,FALSE,0.2,0.36,0.05,NA,NA,NA,NA,0,0,0,21.514
"1040",1040,0.001,FALSE,0.2,0.38,0.05,NA,NA,NA,NA,0,0,0,23.092
"1041",1041,0.001,FALSE,0.2,0.4,0.05,NA,NA,NA,NA,0,0,0,26.426
"1042",1042,0.001,FALSE,0.2,0.42,0.05,NA,NA,NA,NA,0,0,0,24.04
"1043",1043,0.001,FALSE,0.2,0.44,0.05,NA,NA,NA,NA,0,0,0,27.138
"1044",1044,0.001,FALSE,0.2,0.46,0.05,NA,NA,NA,NA,0,0,0,29.518
"1045",1045,0.001,FALSE,0.2,0.48,0.05,NA,NA,NA,NA,9.98003992015968e-08,0,0,29.39
"1046",1046,0.001,FALSE,0.2,0.5,0.05,NA,NA,NA,NA,1.19760479041916e-07,0,0,32.534
"1047",1047,0.001,FALSE,0.2,0.52,0.05,NA,NA,NA,NA,7.98403193612775e-08,0,0,35.33
"1048",1048,0.001,FALSE,0.2,0.54,0.05,NA,NA,NA,NA,7.98403193612775e-08,0,0,31.69
"1049",1049,0.001,FALSE,0.2,0.56,0.05,NA,NA,NA,NA,1.89620758483034e-07,0,0,37.798
"1050",1050,0.001,FALSE,0.2,0.58,0.05,NA,NA,NA,NA,3.39321357285429e-07,0,0,44.512
"1051",1051,0.001,FALSE,0.2,0.6,0.05,NA,NA,NA,NA,1.51696606786427e-06,0,0,49.396
"1052",1052,0.001,FALSE,0.2,0.62,0.05,NA,NA,NA,NA,1.24750499001996e-06,0,0,48.474
"1053",1053,0.001,FALSE,0.2,0.64,0.05,NA,NA,NA,NA,1.27744510978044e-06,0,0,50.788
"1054",1054,0.001,FALSE,0.2,0.66,0.05,NA,NA,NA,NA,2.51497005988024e-06,0,0,52.53
"1055",1055,0.001,FALSE,0.2,0.68,0.05,NA,NA,NA,NA,5.02994011976048e-06,0,0,62.816
"1056",1056,0.001,FALSE,0.2,0.7,0.05,NA,NA,NA,NA,6.82634730538922e-06,0,0,63.382
"1057",1057,0.001,FALSE,0.2,0.72,0.05,NA,NA,NA,NA,8.05389221556886e-06,0,0,65.544
"1058",1058,0.001,FALSE,0.2,0.74,0.05,0.0102,NA,0.480392156862745,NA,1.87238730086996e-05,1,0.01,73.952
"1059",1059,0.001,FALSE,0.2,0.76,0.05,0.0101,0,0.450495049504951,0.0342980357934431,2.60868610095102e-05,3,0.03,78.148
"1060",1060,0.001,FALSE,0.2,0.78,0.05,0.010225,0.000128173988892331,0.47838931759917,0.063081025306151,2.53581590558277e-05,8,0.08,68.996
"1061",1061,0.001,FALSE,0.2,0.8,0.05,0.01024375,0.000189626826512847,0.473417338377933,0.0340641418892702,4.74763650145949e-05,16,0.16,81.65
"1062",1062,0.001,FALSE,0.2,0.82,0.05,0.0102136363636364,0.000145718105373925,0.485778578700669,0.0294291110143999,5.60936286135771e-05,22,0.22,82.678
"1063",1063,0.001,FALSE,0.2,0.84,0.05,0.010225,0.000115573106115319,0.481869830404472,0.0393684902989674,7.81603003149349e-05,36,0.36,82.738
"1064",1064,0.001,FALSE,0.2,0.86,0.05,0.0102533333333333,0.000156088552955162,0.493109569354137,0.045882107883971,8.14910289960128e-05,45,0.45,75.548
"1065",1065,0.001,FALSE,0.2,0.88,0.05,0.01024375,0.000152101678606519,0.500045845369176,0.0478429869826376,0.000101525893881157,64,0.64,73.68
"1066",1066,0.001,FALSE,0.2,0.9,0.05,0.0102571428571429,0.000164688048167163,0.498586736875432,0.0444641482223968,0.000117355786250895,70,0.7,70.408
"1067",1067,0.001,FALSE,0.2,0.92,0.05,0.0102277777777778,0.000148439983814982,0.500924518948558,0.0433651350375806,0.000123176558711656,72,0.72,66.586
"1068",1068,0.001,FALSE,0.2,0.94,0.05,0.0102075,0.00013758771655506,0.508461697756343,0.0459733009924667,0.000149311318176566,80,0.8,59.556
"1069",1069,0.001,FALSE,0.2,0.96,0.05,0.0102589743589744,0.000170130505625502,0.512351412292635,0.0457304970101685,0.000145741635500681,78,0.78,59.062
"1070",1070,0.001,FALSE,0.2,0.98,0.05,0.0102454545454545,0.000168092127797162,0.517345205793025,0.0479938114783291,0.000178714511577028,88,0.88,55.974
"1071",1071,0.001,FALSE,0.2,1,0.05,0.0102532608695652,0.000157208538590717,0.506376962389972,0.044110992064737,0.000188338834719588,92,0.92,54.006
"1072",1072,0.001,FALSE,0.21,0,0.05,NA,NA,NA,NA,0,0,0,11.538
"1073",1073,0.001,FALSE,0.21,0.02,0.05,NA,NA,NA,NA,0,0,0,11.472
"1074",1074,0.001,FALSE,0.21,0.04,0.05,NA,NA,NA,NA,0,0,0,12.606
"1075",1075,0.001,FALSE,0.21,0.06,0.05,NA,NA,NA,NA,0,0,0,12.838
"1076",1076,0.001,FALSE,0.21,0.08,0.05,NA,NA,NA,NA,0,0,0,12.54
"1077",1077,0.001,FALSE,0.21,0.1,0.05,NA,NA,NA,NA,0,0,0,13.396
"1078",1078,0.001,FALSE,0.21,0.12,0.05,NA,NA,NA,NA,0,0,0,13.872
"1079",1079,0.001,FALSE,0.21,0.14,0.05,NA,NA,NA,NA,0,0,0,13.158
"1080",1080,0.001,FALSE,0.21,0.16,0.05,NA,NA,NA,NA,0,0,0,14.216
"1081",1081,0.001,FALSE,0.21,0.18,0.05,NA,NA,NA,NA,0,0,0,14.706
"1082",1082,0.001,FALSE,0.21,0.2,0.05,NA,NA,NA,NA,0,0,0,14.628
"1083",1083,0.001,FALSE,0.21,0.22,0.05,NA,NA,NA,NA,0,0,0,14.98
"1084",1084,0.001,FALSE,0.21,0.24,0.05,NA,NA,NA,NA,0,0,0,16.262
"1085",1085,0.001,FALSE,0.21,0.26,0.05,NA,NA,NA,NA,0,0,0,15.492
"1086",1086,0.001,FALSE,0.21,0.28,0.05,NA,NA,NA,NA,0,0,0,16.412
"1087",1087,0.001,FALSE,0.21,0.3,0.05,NA,NA,NA,NA,0,0,0,18.554
"1088",1088,0.001,FALSE,0.21,0.32,0.05,NA,NA,NA,NA,0,0,0,19.588
"1089",1089,0.001,FALSE,0.21,0.34,0.05,NA,NA,NA,NA,0,0,0,19.344
"1090",1090,0.001,FALSE,0.21,0.36,0.05,NA,NA,NA,NA,0,0,0,18.524
"1091",1091,0.001,FALSE,0.21,0.38,0.05,NA,NA,NA,NA,0,0,0,20.548
"1092",1092,0.001,FALSE,0.21,0.4,0.05,NA,NA,NA,NA,0,0,0,23.784
"1093",1093,0.001,FALSE,0.21,0.42,0.05,NA,NA,NA,NA,0,0,0,21.126
"1094",1094,0.001,FALSE,0.21,0.44,0.05,NA,NA,NA,NA,0,0,0,23.52
"1095",1095,0.001,FALSE,0.21,0.46,0.05,NA,NA,NA,NA,9.98003992015968e-09,0,0,27.012
"1096",1096,0.001,FALSE,0.21,0.48,0.05,NA,NA,NA,NA,0,0,0,27.358
"1097",1097,0.001,FALSE,0.21,0.5,0.05,NA,NA,NA,NA,1.19760479041916e-07,0,0,28.528
"1098",1098,0.001,FALSE,0.21,0.52,0.05,NA,NA,NA,NA,1.09780439121756e-07,0,0,27.554
"1099",1099,0.001,FALSE,0.21,0.54,0.05,NA,NA,NA,NA,1.79640718562874e-07,0,0,30.712
"1100",1100,0.001,FALSE,0.21,0.56,0.05,NA,NA,NA,NA,1.49700598802395e-07,0,0,32.974
"1101",1101,0.001,FALSE,0.21,0.58,0.05,NA,NA,NA,NA,3.69261477045908e-07,0,0,36.086
"1102",1102,0.001,FALSE,0.21,0.6,0.05,NA,NA,NA,NA,4.59081836327345e-07,0,0,38.62
"1103",1103,0.001,FALSE,0.21,0.62,0.05,NA,NA,NA,NA,4.99001996007984e-07,0,0,44.53
"1104",1104,0.001,FALSE,0.21,0.64,0.05,NA,NA,NA,NA,4.49101796407186e-07,0,0,47.102
"1105",1105,0.001,FALSE,0.21,0.66,0.05,NA,NA,NA,NA,1.2874251497006e-06,0,0,44.256
"1106",1106,0.001,FALSE,0.21,0.68,0.05,NA,NA,NA,NA,2.92415169660679e-06,0,0,51.58
"1107",1107,0.001,FALSE,0.21,0.7,0.05,NA,NA,NA,NA,3.91217564870259e-06,0,0,57.726
"1108",1108,0.001,FALSE,0.21,0.72,0.05,NA,NA,NA,NA,5.18962075848303e-06,0,0,61.786
"1109",1109,0.001,FALSE,0.21,0.74,0.05,NA,NA,NA,NA,7.25548902195609e-06,0,0,61.766
"1110",1110,0.001,FALSE,0.21,0.76,0.05,0.0104,0.000424264068711928,0.425626908485241,0.00716463334319672,1.21500515035104e-05,2,0.02,70.228
"1111",1111,0.001,FALSE,0.21,0.78,0.05,0.01015,1e-04,0.455469576083822,0.0537997550097346,1.93767643126409e-05,4,0.04,74.108
"1112",1112,0.001,FALSE,0.21,0.8,0.05,0.010375,0.000271240536372108,0.451335211420068,0.0377874310238599,2.78256449510904e-05,8,0.08,69.386
"1113",1113,0.001,FALSE,0.21,0.82,0.05,0.0102846153846154,0.00020349510168615,0.480099515065215,0.0451224153831657,3.7859058291801e-05,13,0.13,77.368
"1114",1114,0.001,FALSE,0.21,0.84,0.05,0.0102384615384615,0.000198067587532057,0.48175937047965,0.0273684149015759,3.83259281802182e-05,13,0.13,76.44
"1115",1115,0.001,FALSE,0.21,0.86,0.05,0.0102571428571429,0.00014253932901996,0.47514826416891,0.0402502726822913,5.93345208721042e-05,28,0.28,78.38
"1116",1116,0.001,FALSE,0.21,0.88,0.05,0.0102477272727273,0.000137229457078513,0.485094119265299,0.0360841336398702,7.93238031117277e-05,44,0.44,71.924
